Label	abundance	AverageShortestPathLength	BetweennessCentrality	ClosenessCentrality	ClusteringCoefficient	degree	Eccentricity	IsSingleNode	name	negdegree	NeighborhoodConnectivity	NumberOfDirectedEdges	NumberOfUndirectedEdges	oriID	PartnerOfMultiEdgedNodePairs	posdegree	Radiality	samplecount	selected	SelfLoops	shared.name	Stress	TopologicalCoefficient	unknowndegree	Taxon	Confidence.x	database_id.x	Inhibitory.x	Kingdom	Phylum	Class	Order	Family	Genus	Species	Confidence.y	database_id.y	Inhibitory.y
00579bd7411b49075df018e7a6367c01	41.9833887043189	1.2	0.25	0.833333333333333	0.5	4	2	false	00579bd7411b49075df018e7a6367c01	0	2.75	0	4	00579bd7411b49075df018e7a6367c01	0	4	0.95	1	false	0	00579bd7411b49075df018e7a6367c01	10	0.55	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__	0.998914167	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Deltaproteobacteria	 o__Myxococcales	 f__	 g__	 s__	0.998914167	Noninhibitory	Noninhibitory
00e150269ecc665d692a72b837db1043	89291.8691588785	1.5	0	0.666666666666667	0	1	2	false	00e150269ecc665d692a72b837db1043	0	2	0	1	00e150269ecc665d692a72b837db1043	0	1	0.75	53	false	0	00e150269ecc665d692a72b837db1043	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__	0.88544662	Mada.3447.Madagascar.Wild.Bd.Inhibitory	Inhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__	 g__	 s__	0.88544662	Mada.3447.Madagascar.Wild.Bd.Inhibitory	Inhibitory
020643eb1a0c7f8d60f1c1ea687f7c06	543.438066465257	10.4620689655172	0.0396551724137931	0.0955833882663151	0.666666666666667	3	20	false	020643eb1a0c7f8d60f1c1ea687f7c06	0	4.33333333333333	0	3	020643eb1a0c7f8d60f1c1ea687f7c06	0	3	0.636074270557029	3	false	0	020643eb1a0c7f8d60f1c1ea687f7c06	2677350620	0.481481481481481	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__	0.961858983	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Legionellales	 f__Legionellaceae	 g__Legionella	 s__	0.961858983	Noninhibitory	Noninhibitory
0226e17918578c57b9c1e3c0dec2ce51	30653.3927710844	4.1063829787234	0.259019426456984	0.243523316062176	0	2	7	false	0226e17918578c57b9c1e3c0dec2ce51	0	6.5	0	2	0226e17918578c57b9c1e3c0dec2ce51	0	2	0.778115501519757	17	false	0	0226e17918578c57b9c1e3c0dec2ce51	784	0.5	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__	0.779043193	HP11E.USA.Wild.Bd.Inhibitory	Inhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae	 g__Agrobacterium	 s__	0.779043193	HP11E.USA.Wild.Bd.Inhibitory	Inhibitory
028593a9ad87a957f8d1a6b0ba550c71	8.96538461538461	6.42758620689655	0.0281609195402299	0.155579399141631	0.978021978021978	14	16	false	028593a9ad87a957f8d1a6b0ba550c71	0	14.3571428571429	0	14	028593a9ad87a957f8d1a6b0ba550c71	0	14	0.791246684350133	1	false	0	028593a9ad87a957f8d1a6b0ba550c71	1213946928	0.652597402597403	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__	0.999997339	Noninhibitory	Noninhibitory	k__Bacteria	 p__Planctomycetes	 c__Planctomycetia	 o__Pirellulales	 f__Pirellulaceae	 g__	 s__	0.999997339	Noninhibitory	Noninhibitory
02ca048f22fccf96ca553ea4ab903f16	7539.11111111111	4.82978723404255	0.237742830712303	0.20704845814978	0.142857142857143	7	8	false	02ca048f22fccf96ca553ea4ab903f16	0	2	0	7	02ca048f22fccf96ca553ea4ab903f16	0	7	0.726443768996961	10	false	0	02ca048f22fccf96ca553ea4ab903f16	708	0.314285714285714	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax	0.804489814	A.lugubris1.USA.Wild.Bd.Inhibitory	Inhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	 g__Acidovorax	NA	0.804489814	A.lugubris1.USA.Wild.Bd.Inhibitory	Inhibitory
03144a3f5d639d4de42fa07527452428	108.713846153846	6.62068965517241	0.47742656449553	0.151041666666667	0.142857142857143	7	15	false	03144a3f5d639d4de42fa07527452428	0	5	0	7	03144a3f5d639d4de42fa07527452428	0	7	0.783819628647215	2	false	0	03144a3f5d639d4de42fa07527452428	13922209960	0.369047619047619	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Zoogloea; s__	0.999827638	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Rhodocyclales	 f__Rhodocyclaceae	 g__Zoogloea	 s__	0.999827638	Noninhibitory	Noninhibitory
045b52daf372bbcb6fcbd25c4ac150c2	409.877384196185	1.5	0	0.666666666666667	0	1	2	false	045b52daf372bbcb6fcbd25c4ac150c2	0	2	0	1	045b52daf372bbcb6fcbd25c4ac150c2	0	1	0.75	4	false	0	045b52daf372bbcb6fcbd25c4ac150c2	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Swaminathania; s__	0.999840467	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhodospirillales	 f__Acetobacteraceae	 g__Swaminathania	 s__	0.999840467	Noninhibitory	Noninhibitory
046b8313b63c590a0c5db6c12c831863	56.8608870967742	1	0.166666666666667	1	0.666666666666667	4	1	false	046b8313b63c590a0c5db6c12c831863	0	3	0	4	046b8313b63c590a0c5db6c12c831863	0	4	1	1	false	0	046b8313b63c590a0c5db6c12c831863	4	0.75	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.988509234	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__	0.988509234	Noninhibitory	Noninhibitory
0483511ad55f6bc8287174dcf75eabfe	67.3423645320197	6.49726775956284	0.032426589803639	0.153910849453322	0.777777777777778	9	12	false	0483511ad55f6bc8287174dcf75eabfe	0	11.7777777777778	0	9	0483511ad55f6bc8287174dcf75eabfe	0	9	0.842935206869633	2	false	0	0483511ad55f6bc8287174dcf75eabfe	275664	0.833333333333333	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__	0.936816979	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Burkholderiales	 f__Oxalobacteraceae	 g__	 s__	0.936816979	Noninhibitory	Noninhibitory
