Label	abundance	AverageShortestPathLength	BetweennessCentrality	ClosenessCentrality	ClusteringCoefficient	degree	Eccentricity	IsSingleNode	name	negdegree	NeighborhoodConnectivity	NumberOfDirectedEdges	NumberOfUndirectedEdges	oriID	PartnerOfMultiEdgedNodePairs	posdegree	Radiality	samplecount	selected	SelfLoops	shared.name	Stress	TopologicalCoefficient	unknowndegree	Taxon	Confidence.x	database_id.x	Inhibitory.x	Kingdom	Phylum	Class	Order	Family	Genus	Species	Confidence.y	database_id.y	Inhibitory.y
03a1f2a253e2bb6a98e63effa0d193e9	47.3696581196581	1.84615384615385	0.305555555555556	0.541666666666667	0	5	4	false	03a1f2a253e2bb6a98e63effa0d193e9	0	3.2	0	5	03a1f2a253e2bb6a98e63effa0d193e9	0	5	0.830769230769231	1	false	0	03a1f2a253e2bb6a98e63effa0d193e9	114	0.366666666666667	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__succinicans	0.988878165	CC6Q.USA.Wild.Bd.Inhibitory	Inhibitory	k__Bacteria	 p__Bacteroidetes	 c__Flavobacteriia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Flavobacterium	 s__succinicans	0.988878165	CC6Q.USA.Wild.Bd.Inhibitory	Inhibitory
03a533c87ed1b0a0fbae13482427dd15	53.1904761904762	1.375	0.303571428571429	0.727272727272727	0.1	5	2	false	03a533c87ed1b0a0fbae13482427dd15	0	3	0	5	03a533c87ed1b0a0fbae13482427dd15	0	5	0.925	1	false	0	03a533c87ed1b0a0fbae13482427dd15	42	0.48	0	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Cenarchaeales; f__Cenarchaeaceae; g__; s__	0.999651758	Noninhibitory	Noninhibitory	k__Archaea	 p__Crenarchaeota	 c__Thaumarchaeota	 o__Cenarchaeales	 f__Cenarchaeaceae	 g__	 s__	0.999651758	Noninhibitory	Noninhibitory
03d501d858b10220f8f56ab401f8b410	520.967032967033	4.96666666666667	0.008929746907275	0.201342281879195	0	3	10	false	03d501d858b10220f8f56ab401f8b410	0	7.33333333333333	0	3	03d501d858b10220f8f56ab401f8b410	0	3	0.735555555555556	1	false	0	03d501d858b10220f8f56ab401f8b410	2064	0.575757575757576	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9944133	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	NA	NA	0.9944133	Noninhibitory	Noninhibitory
05276dabd97bb322a736fa48f2e6a453	26.26	1.5	0	0.666666666666667	0	1	2	false	05276dabd97bb322a736fa48f2e6a453	0	2	0	1	05276dabd97bb322a736fa48f2e6a453	0	1	0.75	1	false	0	05276dabd97bb322a736fa48f2e6a453	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.978061458	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__	 g__	 s__	0.978061458	Noninhibitory	Noninhibitory
0576d45a911b53117032d760eb39d689	1952.64137931035	2.46153846153846	0.282051282051282	0.40625	0	2	4	false	0576d45a911b53117032d760eb39d689	0	3.5	0	2	0576d45a911b53117032d760eb39d689	0	2	0.707692307692308	3	false	0	0576d45a911b53117032d760eb39d689	76	0.5	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Emticicia; s__	1	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Cytophagia	 o__Cytophagales	 f__Cytophagaceae	 g__Emticicia	 s__	1	Noninhibitory	Noninhibitory
05eb3c32f1d3b3be2bdc07e5516375e1	2102.63	5.41111111111111	0	0.184804928131417	0	1	10	false	05eb3c32f1d3b3be2bdc07e5516375e1	0	3	0	1	05eb3c32f1d3b3be2bdc07e5516375e1	0	1	0.705925925925926	5	false	0	05eb3c32f1d3b3be2bdc07e5516375e1	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae	0.999969341	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Xanthobacteraceae	NA	NA	0.999969341	Noninhibitory	Noninhibitory
06b6ca186d20f299c07da509a51aa1c2	145.835	4.86666666666667	0.0077652933832709	0.205479452054795	0.4	6	10	false	06b6ca186d20f299c07da509a51aa1c2	0	13.6666666666667	0	6	06b6ca186d20f299c07da509a51aa1c2	0	6	0.742222222222222	1	false	0	06b6ca186d20f299c07da509a51aa1c2	5542	0.784313725490196	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bosea; s__genosp.	0.999032908	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Bradyrhizobiaceae	 g__Bosea	 s__genosp.	0.999032908	Noninhibitory	Noninhibitory
070cc7cefe482682f056e340a569c569	6357.84857142857	4.43333333333333	0.041398252184769	0.225563909774436	0.5	4	8	false	070cc7cefe482682f056e340a569c569	0	5	0	4	070cc7cefe482682f056e340a569c569	0	4	0.771111111111111	6	false	0	070cc7cefe482682f056e340a569c569	1962	0.365384615384615	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Dechloromonas; s__	0.979761751	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Rhodocyclales	 f__Rhodocyclaceae	 g__Dechloromonas	 s__	0.979761751	Noninhibitory	Noninhibitory
07356141ecbdc39fea395e319cd9ff0b	6.1088	1.4	0.1	0.714285714285714	0	3	2	false	07356141ecbdc39fea395e319cd9ff0b	0	3	0	3	07356141ecbdc39fea395e319cd9ff0b	0	3	0.866666666666667	2	false	0	07356141ecbdc39fea395e319cd9ff0b	6	1	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Vagococcus; s__	0.998813505	Noninhibitory	Noninhibitory	k__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Enterococcaceae	 g__Vagococcus	 s__	0.998813505	Noninhibitory	Noninhibitory
073d830187c7f1824a47e9d601dd46b3	60.2727272727273	1	1	1	0	7	1	false	073d830187c7f1824a47e9d601dd46b3	0	1	0	7	073d830187c7f1824a47e9d601dd46b3	0	7	1	2	false	0	073d830187c7f1824a47e9d601dd46b3	42	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__	0.99998413	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Deltaproteobacteria	 o__Bdellovibrionales	 f__Bdellovibrionaceae	 g__Bdellovibrio	 s__	0.99998413	Noninhibitory	Noninhibitory
07e37d6e6c8bff6299f270964bc042b4	59.4117647058824	2	0.00714285714285714	0.5	0	2	3	false	07e37d6e6c8bff6299f270964bc042b4	0	5	0	2	07e37d6e6c8bff6299f270964bc042b4	0	2	0.8	2	false	0	07e37d6e6c8bff6299f270964bc042b4	2	1	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__CCU21; f__; g__; s__	0.999999968	Noninhibitory	Noninhibitory	k__Bacteria	 p__Acidobacteria	 c__Acidobacteria-6	 o__CCU21	 f__	 g__	 s__	0.999999968	Noninhibitory	Noninhibitory
07f6b1ed7e3783a3db05ebd23a2f9418	1698.93922651934	4.3	0.073029924715318	0.232558139534884	0.0833333333333333	9	9	false	07f6b1ed7e3783a3db05ebd23a2f9418	0	3.55555555555556	0	9	07f6b1ed7e3783a3db05ebd23a2f9418	0	9	0.78	2	false	0	07f6b1ed7e3783a3db05ebd23a2f9418	5402	0.25	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Mycoplana; s__	0.99883662	Panama127B.Panama.Wild.Bd.Inhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Caulobacterales	 f__Caulobacteraceae	 g__Mycoplana	 s__	0.99883662	Panama127B.Panama.Wild.Bd.Inhibitory	Noninhibitory
