Label	abundance	degree	name	negdegree	oriID	posdegree	samplecount	selected	shared.name	unknowndegree	Taxon	Confidence.x	database_id.x	Inhibitory.x	Kingdom	Phylum	Class	Order	Family	Genus	Species	Confidence.y	database_id.y	Inhibitory.y
03a1f2a253e2bb6a98e63effa0d193e9	47.3696581196581	5	03a1f2a253e2bb6a98e63effa0d193e9	0	03a1f2a253e2bb6a98e63effa0d193e9	5	1	false	03a1f2a253e2bb6a98e63effa0d193e9	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__succinicans	0.988878165	CC6Q.USA.Wild.Bd.Inhibitory	Inhibitory	k__Bacteria	 p__Bacteroidetes	 c__Flavobacteriia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Flavobacterium	 s__succinicans	0.988878165	CC6Q.USA.Wild.Bd.Inhibitory	Inhibitory
03a533c87ed1b0a0fbae13482427dd15	53.1904761904762	5	03a533c87ed1b0a0fbae13482427dd15	0	03a533c87ed1b0a0fbae13482427dd15	5	1	false	03a533c87ed1b0a0fbae13482427dd15	0	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Cenarchaeales; f__Cenarchaeaceae; g__; s__	0.999651758	Noninhibitory	Noninhibitory	k__Archaea	 p__Crenarchaeota	 c__Thaumarchaeota	 o__Cenarchaeales	 f__Cenarchaeaceae	 g__	 s__	0.999651758	Noninhibitory	Noninhibitory
03d501d858b10220f8f56ab401f8b410	520.967032967033	3	03d501d858b10220f8f56ab401f8b410	0	03d501d858b10220f8f56ab401f8b410	3	1	false	03d501d858b10220f8f56ab401f8b410	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9944133	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	NA	NA	0.9944133	Noninhibitory	Noninhibitory
05276dabd97bb322a736fa48f2e6a453	26.26	1	05276dabd97bb322a736fa48f2e6a453	0	05276dabd97bb322a736fa48f2e6a453	1	1	false	05276dabd97bb322a736fa48f2e6a453	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.978061458	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__	 g__	 s__	0.978061458	Noninhibitory	Noninhibitory
0576d45a911b53117032d760eb39d689	1952.64137931035	2	0576d45a911b53117032d760eb39d689	0	0576d45a911b53117032d760eb39d689	2	3	false	0576d45a911b53117032d760eb39d689	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Emticicia; s__	1	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Cytophagia	 o__Cytophagales	 f__Cytophagaceae	 g__Emticicia	 s__	1	Noninhibitory	Noninhibitory
05eb3c32f1d3b3be2bdc07e5516375e1	2102.63	1	05eb3c32f1d3b3be2bdc07e5516375e1	0	05eb3c32f1d3b3be2bdc07e5516375e1	1	5	false	05eb3c32f1d3b3be2bdc07e5516375e1	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae	0.999969341	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Xanthobacteraceae	NA	NA	0.999969341	Noninhibitory	Noninhibitory
06b6ca186d20f299c07da509a51aa1c2	145.835	6	06b6ca186d20f299c07da509a51aa1c2	0	06b6ca186d20f299c07da509a51aa1c2	6	1	false	06b6ca186d20f299c07da509a51aa1c2	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bosea; s__genosp.	0.999032908	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Bradyrhizobiaceae	 g__Bosea	 s__genosp.	0.999032908	Noninhibitory	Noninhibitory
070cc7cefe482682f056e340a569c569	6357.84857142857	4	070cc7cefe482682f056e340a569c569	0	070cc7cefe482682f056e340a569c569	4	6	false	070cc7cefe482682f056e340a569c569	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Dechloromonas; s__	0.979761751	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Rhodocyclales	 f__Rhodocyclaceae	 g__Dechloromonas	 s__	0.979761751	Noninhibitory	Noninhibitory
07356141ecbdc39fea395e319cd9ff0b	6.1088	3	07356141ecbdc39fea395e319cd9ff0b	0	07356141ecbdc39fea395e319cd9ff0b	3	2	false	07356141ecbdc39fea395e319cd9ff0b	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Vagococcus; s__	0.998813505	Noninhibitory	Noninhibitory	k__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Enterococcaceae	 g__Vagococcus	 s__	0.998813505	Noninhibitory	Noninhibitory
073d830187c7f1824a47e9d601dd46b3	60.2727272727273	7	073d830187c7f1824a47e9d601dd46b3	0	073d830187c7f1824a47e9d601dd46b3	7	2	false	073d830187c7f1824a47e9d601dd46b3	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__	0.99998413	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Deltaproteobacteria	 o__Bdellovibrionales	 f__Bdellovibrionaceae	 g__Bdellovibrio	 s__	0.99998413	Noninhibitory	Noninhibitory
