Label	abundance	AverageShortestPathLength	BetweennessCentrality	ClosenessCentrality	ClusteringCoefficient	degree	Eccentricity	IsSingleNode	name	negdegree	NeighborhoodConnectivity	NumberOfDirectedEdges	NumberOfUndirectedEdges	oriID	PartnerOfMultiEdgedNodePairs	posdegree	Radiality	samplecount	selected	SelfLoops	shared.name	Stress	TopologicalCoefficient	unknowndegree	Taxon	Confidence.x	database_id.x	Inhibitory.x	Kingdom	Phylum	Class	Order	Family	Genus	Species	Confidence.y	database_id.y	Inhibitory.y
026b137ceb23fadad8d4917352470ce9	218.376666666667	9.50316455696202	0.00989167602510431	0.105228105228105	0.478947368421053	20	26	false	026b137ceb23fadad8d4917352470ce9	0	15.75	0	20	026b137ceb23fadad8d4917352470ce9	0	20	0.574841772151899	2	false	0	026b137ceb23fadad8d4917352470ce9	340711294	0.414473684210526	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Runella; s__	1	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Cytophagia	 o__Cytophagales	 f__Cytophagaceae	 g__Runella	 s__	1	Noninhibitory	Noninhibitory
02ca048f22fccf96ca553ea4ab903f16	1901.81981981982	1	0	1	0	1	1	false	02ca048f22fccf96ca553ea4ab903f16	0	1	0	1	02ca048f22fccf96ca553ea4ab903f16	0	1	1	15	false	0	02ca048f22fccf96ca553ea4ab903f16	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax	0.804489814	A.lugubris1.USA.Wild.Bd.Inhibitory	Inhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	 g__Acidovorax	NA	0.804489814	A.lugubris1.USA.Wild.Bd.Inhibitory	Inhibitory
036066a3c2bbfd357d1e5ab4cdee1a3b	6.09958506224066	15.5316455696203	0.0155640948362467	0.0643846780766096	0.807692307692308	13	27	false	036066a3c2bbfd357d1e5ab4cdee1a3b	0	11.3076923076923	0	13	036066a3c2bbfd357d1e5ab4cdee1a3b	0	13	0.273417721518987	1	false	0	036066a3c2bbfd357d1e5ab4cdee1a3b	1071379762	0.538461538461538	0	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__MLE1-12; f__; g__; s__	1	Noninhibitory	Noninhibitory	k__Bacteria	 p__Cyanobacteria	 c__4C0d-2	 o__MLE1-12	 f__	 g__	 s__	1	Noninhibitory	Noninhibitory
03d501d858b10220f8f56ab401f8b410	520.967032967033	7.56645569620253	0.0834816913685942	0.132162275198662	0.857142857142857	7	19	false	03d501d858b10220f8f56ab401f8b410	0	8.14285714285714	0	7	03d501d858b10220f8f56ab401f8b410	0	7	0.671677215189873	1	false	0	03d501d858b10220f8f56ab401f8b410	2117873778	0.387755102040816	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9944133	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	NA	NA	0.9944133	Noninhibitory	Noninhibitory
046b8313b63c590a0c5db6c12c831863	11.6209677419355	12.3417721518987	0	0.081025641025641	1	4	29	false	046b8313b63c590a0c5db6c12c831863	0	4.75	0	4	046b8313b63c590a0c5db6c12c831863	0	4	0.432911392405063	1	false	0	046b8313b63c590a0c5db6c12c831863	0	0.678571428571429	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.988509234	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__	0.988509234	Noninhibitory	Noninhibitory
05368ee8187b415dd6d4748d334c4820	378.925311203319	1.2	0.2	0.833333333333333	0.666666666666667	4	2	false	05368ee8187b415dd6d4748d334c4820	0	3.25	0	4	05368ee8187b415dd6d4748d334c4820	0	4	0.95	2	false	0	05368ee8187b415dd6d4748d334c4820	8	0.65	0	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__	0.999999997	Noninhibitory	Noninhibitory	k__Bacteria	 p__Cyanobacteria	 c__4C0d-2	 o__YS2	 f__	 g__	 s__	0.999999997	Noninhibitory	Noninhibitory
0576d45a911b53117032d760eb39d689	1952.64137931035	9.72151898734177	0.0126180429977898	0.102864583333333	0	2	19	false	0576d45a911b53117032d760eb39d689	0	4.5	0	2	0576d45a911b53117032d760eb39d689	0	2	0.563924050632911	3	false	0	0576d45a911b53117032d760eb39d689	5266120	0.5	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Emticicia; s__	1	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Cytophagia	 o__Cytophagales	 f__Cytophagaceae	 g__Emticicia	 s__	1	Noninhibitory	Noninhibitory
05eb3c32f1d3b3be2bdc07e5516375e1	2102.63	9.62025316455696	0	0.103947368421053	0	1	22	false	05eb3c32f1d3b3be2bdc07e5516375e1	0	3	0	1	05eb3c32f1d3b3be2bdc07e5516375e1	0	1	0.568987341772152	5	false	0	05eb3c32f1d3b3be2bdc07e5516375e1	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae	0.999969341	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Xanthobacteraceae	NA	NA	0.999969341	Noninhibitory	Noninhibitory
06094875913b945b59766b9fa5a73b36	133.084158415842	1	0	1	0	1	1	false	06094875913b945b59766b9fa5a73b36	0	1	0	1	06094875913b945b59766b9fa5a73b36	0	1	1	1	false	0	06094875913b945b59766b9fa5a73b36	0	0	0	k__Bacteria; p__TM6; c__SJA-4; o__; f__; g__; s__	0.997890407	Noninhibitory	Noninhibitory	k__Bacteria	 p__TM6	 c__SJA-4	 o__	 f__	 g__	 s__	0.997890407	Noninhibitory	Noninhibitory
062a6a55d6c81c8a614cb6cbb648003d	16.879746835443	1	0	1	0	1	1	false	062a6a55d6c81c8a614cb6cbb648003d	0	1	0	1	062a6a55d6c81c8a614cb6cbb648003d	0	1	1	1	false	0	062a6a55d6c81c8a614cb6cbb648003d	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Alkanindiges; s__	0.987511315	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Alkanindiges	 s__	0.987511315	Noninhibitory	Noninhibitory
0663b06ea796b0199377151467b7fc09	5.82178217821782	15.5316455696203	0.0155640948362467	0.0643846780766096	0.807692307692308	13	27	false	0663b06ea796b0199377151467b7fc09	0	11.3076923076923	0	13	0663b06ea796b0199377151467b7fc09	0	13	0.273417721518987	1	false	0	0663b06ea796b0199377151467b7fc09	1071379762	0.538461538461538	0	k__Bacteria; p__GN02; c__BD1-5; o__; f__; g__; s__	0.98215485	Noninhibitory	Noninhibitory	k__Bacteria	 p__GN02	 c__BD1-5	 o__	 f__	 g__	 s__	0.98215485	Noninhibitory	Noninhibitory
