Label	abundance	AverageShortestPathLength	BetweennessCentrality	ClosenessCentrality	ClusteringCoefficient	degree	Eccentricity	IsSingleNode	name	negdegree	NeighborhoodConnectivity	NumberOfDirectedEdges	NumberOfUndirectedEdges	oriID	PartnerOfMultiEdgedNodePairs	posdegree	Radiality	samplecount	selected	SelfLoops	shared.name	Stress	TopologicalCoefficient	unknowndegree	Taxon	Confidence.x	database_id.x	Inhibitory.x	Kingdom	Phylum	Class	Order	Family	Genus	Species	Confidence.y	database_id.y	Inhibitory.y
00579bd7411b49075df018e7a6367c01	41.6544850498339	1	0	1	0	1	1	false	00579bd7411b49075df018e7a6367c01	0	1	0	1	00579bd7411b49075df018e7a6367c01	0	1	1	2	false	0	00579bd7411b49075df018e7a6367c01	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__	0.998914167	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Deltaproteobacteria	 o__Myxococcales	 f__	 g__	 s__	0.998914167	Noninhibitory	Noninhibitory
0104bd43ee50519180b2940a08e495f8	30.8128571428571	5.71808510638298	0.00839291546931686	0.174883720930233	0.681818181818182	12	10	false	0104bd43ee50519180b2940a08e495f8	0	9.25	0	12	0104bd43ee50519180b2940a08e495f8	0	12	0.84780370624571	1	false	0	0104bd43ee50519180b2940a08e495f8	185782	0.544117647058823	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__	0.957203876	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Porphyromonadaceae	 g__Parabacteroides	 s__	0.957203876	Noninhibitory	Noninhibitory
020643eb1a0c7f8d60f1c1ea687f7c06	92.9728096676738	2.11111111111111	0	0.473684210526316	0	1	3	false	020643eb1a0c7f8d60f1c1ea687f7c06	0	7	0	1	020643eb1a0c7f8d60f1c1ea687f7c06	0	1	0.841269841269841	3	false	0	020643eb1a0c7f8d60f1c1ea687f7c06	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__	0.961858983	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Legionellales	 f__Legionellaceae	 g__Legionella	 s__	0.961858983	Noninhibitory	Noninhibitory
026b137ceb23fadad8d4917352470ce9	2157.25666666667	5.27127659574468	0.108931802771318	0.18970736629667	0.333333333333333	3	11	false	026b137ceb23fadad8d4917352470ce9	0	13.3333333333333	0	3	026b137ceb23fadad8d4917352470ce9	0	3	0.862216884008236	3	false	0	026b137ceb23fadad8d4917352470ce9	3360640	0.361111111111111	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Runella; s__	1	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Cytophagia	 o__Cytophagales	 f__Cytophagaceae	 g__Runella	 s__	1	Noninhibitory	Noninhibitory
02ca048f22fccf96ca553ea4ab903f16	1877.90990990991	2.25	0	0.444444444444444	0	1	4	false	02ca048f22fccf96ca553ea4ab903f16	0	6	0	1	02ca048f22fccf96ca553ea4ab903f16	0	1	0.791666666666667	3	false	0	02ca048f22fccf96ca553ea4ab903f16	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax	0.804489814	A.lugubris1.USA.Wild.Bd.Inhibitory	Inhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	 g__Acidovorax	NA	0.804489814	A.lugubris1.USA.Wild.Bd.Inhibitory	Inhibitory
03144a3f5d639d4de42fa07527452428	19.1107692307693	5.73743016759777	0.0755759211600025	0.17429406037001	0.8	10	10	false	03144a3f5d639d4de42fa07527452428	0	12.2	0	10	03144a3f5d639d4de42fa07527452428	0	10	0.830806065442937	2	false	0	03144a3f5d639d4de42fa07527452428	1141218	0.711764705882353	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Zoogloea; s__	0.999827638	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Rhodocyclales	 f__Rhodocyclaceae	 g__Zoogloea	 s__	0.999827638	Noninhibitory	Noninhibitory
036066a3c2bbfd357d1e5ab4cdee1a3b	7.19502074688797	5.81005586592179	3.69239403752211e-06	0.172115384615385	0.991666666666667	16	11	false	036066a3c2bbfd357d1e5ab4cdee1a3b	0	16.125	0	16	036066a3c2bbfd357d1e5ab4cdee1a3b	0	16	0.828212290502793	1	false	0	036066a3c2bbfd357d1e5ab4cdee1a3b	2	0.895833333333333	0	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__MLE1-12; f__; g__; s__	1	Noninhibitory	Noninhibitory	k__Bacteria	 p__Cyanobacteria	 c__4C0d-2	 o__MLE1-12	 f__	 g__	 s__	1	Noninhibitory	Noninhibitory
037a3212f5266acc8a2acf8e931325fd	13.3075	6.58100558659218	0	0.15195246179966	1	17	12	false	037a3212f5266acc8a2acf8e931325fd	0	17.0588235294118	0	17	037a3212f5266acc8a2acf8e931325fd	0	17	0.800678371907422	1	false	0	037a3212f5266acc8a2acf8e931325fd	0	0.947712418300654	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sanguibacteraceae; g__Sanguibacter; s__	0.805261078	Noninhibitory	Noninhibitory	k__Bacteria	 p__Actinobacteria	 c__Actinobacteria	 o__Actinomycetales	 f__Sanguibacteraceae	 g__Sanguibacter	 s__	0.805261078	Noninhibitory	Noninhibitory
03a1f2a253e2bb6a98e63effa0d193e9	603.029914529914	2.25	0	0.444444444444444	0	1	4	false	03a1f2a253e2bb6a98e63effa0d193e9	0	6	0	1	03a1f2a253e2bb6a98e63effa0d193e9	0	1	0.791666666666667	4	false	0	03a1f2a253e2bb6a98e63effa0d193e9	0	0	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__succinicans	0.988878165	CC6Q.USA.Wild.Bd.Inhibitory	Inhibitory	k__Bacteria	 p__Bacteroidetes	 c__Flavobacteriia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Flavobacterium	 s__succinicans	0.988878165	CC6Q.USA.Wild.Bd.Inhibitory	Inhibitory
03a533c87ed1b0a0fbae13482427dd15	266.885714285714	4.31843575418994	0.00643756649790806	0.231565329883571	0.4	6	9	false	03a533c87ed1b0a0fbae13482427dd15	0	9	0	6	03a533c87ed1b0a0fbae13482427dd15	0	6	0.881484437350359	7	false	0	03a533c87ed1b0a0fbae13482427dd15	2114	0.420634920634921	0	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Cenarchaeales; f__Cenarchaeaceae; g__; s__	0.999651758	Noninhibitory	Noninhibitory	k__Archaea	 p__Crenarchaeota	 c__Thaumarchaeota	 o__Cenarchaeales	 f__Cenarchaeaceae	 g__	 s__	0.999651758	Noninhibitory	Noninhibitory
