path 1 fam0 9 fam-found 8 # 1CMET2-PWY
   METHYLENETHFDEHYDROG-NADP-RXN hits 161431.22193699898 # METHYLENETHFDEHYDROG-NADP-RXN
   5-FORMYL-THF-CYCLO-LIGASE-RXN hits 109679.18771371695 # 5-FORMYL-THF-CYCLO-LIGASE-RXN
   METHENYLTHFCYCLOHYDRO-RXN hits 161431.22193699898 # METHENYLTHFCYCLOHYDRO-RXN
   THYMIDYLATESYN-RXN hits 160007.92617842538 # THYMIDYLATESYN-RXN
   1.5.1.20-RXN hits 167561.83513645994 # 1.5.1.20-RXN
   HOMOCYSMETB12-RXN hits 230102.06838234566 # HOMOCYSMETB12-RXN
   GLYOHMETRANS-RXN hits 244065.23012075768 # GLYOHMETRANS-RXN
   DIHYDROFOLATEREDUCT-RXN hits 168646.54801332328 # DIHYDROFOLATEREDUCT-RXN
path 2 fam0 8 fam-found 7 # 3-HYDROXYPHENYLACETATE-DEGRADATION-PWY
   RXN-8505 hits 4019.824564744607 # RXN-8505
   1.13.11.15-RXN hits 30257.57843711844 # 1.13.11.15-RXN
   CHMS-DEHYDROGENASE-RXN hits 37065.234264058796 # CHMS-DEHYDROGENASE-RXN
   5.3.3.10-RXN hits 121984.73725908648 # 5.3.3.10-RXN
   CARBOXY-OXOHEPT-ENEDIOATE-DECARBOXY-RXN hits 66779.02500610503 # CARBOXY-OXOHEPT-ENEDIOATE-DECARBOXY-RXN
   4-HYDROXY-2-KETOPIMELATE-LYSIS-RXN hits 69101.2129287269 # 4-HYDROXY-2-KETOPIMELATE-LYSIS-RXN
   SUCCSEMIALDDEHYDROG-RXN hits 396308.138021455 # SUCCSEMIALDDEHYDROG-RXN
path 3 fam0 6 fam-found 3 # 4-HYDROXYMANDELATE-DEGRADATION-PWY
   HYDROXY-MANDELATE-RACEMASE-RXN hits 3131.934065934066 # HYDROXY-MANDELATE-RACEMASE-RXN
   HYDROXYBENZOYLFORMATE-DECARBOXYLASE-RXN hits 4022.614193779305 # HYDROXYBENZOYLFORMATE-DECARBOXYLASE-RXN
   4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN hits 48867.953266141136 # 4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN
path 4 fam0 4 fam-found 4 # AEROBACTINSYN-PWY
   1.14.13.59-RXN hits 2516.1837417690867 # 1.14.13.59-RXN
   N6-HYDROXYLYSINE-O-ACETYLTRANSFERASE-RXN hits 158.6812121212121 # N6-HYDROXYLYSINE-O-ACETYLTRANSFERASE-RXN
   RXN-13054 hits 99.17575757575756 # RXN-13054
   RXN-13056 hits 49.58787878787879 # RXN-13056
path 5 fam0 47 fam-found 34 # ALL-CHORISMATE-PWY
   RXN-8992 hits 169609.36398025413 # RXN-8992
   4OHBENZOATE-OCTAPRENYLTRANSFER-RXN hits 178935.22914021253 # 4OHBENZOATE-OCTAPRENYLTRANSFER-RXN
   3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN hits 282321.05769513146 # 3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN
   2-OCTAPRENYL-6-OHPHENOL-METHY-RXN hits 197152.29312516475 # 2-OCTAPRENYL-6-OHPHENOL-METHY-RXN
   2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN hits 198600.9911173192 # 2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN
   DHHB-METHYLTRANSFER-RXN hits 197152.29312516475 # DHHB-METHYLTRANSFER-RXN
   RXN-15889 hits 143368.58056950718 # RXN-15889
   ENTDB-RXN hits 143368.58056950718 # ENTDB-RXN
   DHBAMPLIG-RXN hits 28455.14444444445 # DHBAMPLIG-RXN
   DAHPSYN-RXN hits 271051.40135873033 # DAHPSYN-RXN
   3-DEHYDROQUINATE-SYNTHASE-RXN hits 168240.03434735074 # 3-DEHYDROQUINATE-SYNTHASE-RXN
   3-DEHYDROQUINATE-DEHYDRATASE-RXN hits 197294.43728104452 # 3-DEHYDROQUINATE-DEHYDRATASE-RXN
   SHIKIMATE-5-DEHYDROGENASE-RXN hits 274601.4880785132 # SHIKIMATE-5-DEHYDROGENASE-RXN
   SHIKIMATE-KINASE-RXN hits 134536.43826670307 # SHIKIMATE-KINASE-RXN
   2.5.1.19-RXN hits 170339.13886980413 # 2.5.1.19-RXN
   CHORISMATE-SYNTHASE-RXN hits 162874.30969500478 # CHORISMATE-SYNTHASE-RXN
   ANTHRANSYN-RXN hits 395544.95918118034 # ANTHRANSYN-RXN
   PRTRANS-RXN hits 159858.97435553413 # PRTRANS-RXN
   PRAISOM-RXN hits 166495.3218267985 # PRAISOM-RXN
   IGPSYN-RXN hits 159858.97435553413 # IGPSYN-RXN
   CHORISMATEMUT-RXN hits 168239.49949410604 # CHORISMATEMUT-RXN
   PREPHENATEDEHYDRAT-RXN hits 170821.04726971788 # PREPHENATEDEHYDRAT-RXN
   PHEAMINOTRANS-RXN hits 223798.06788264032 # PHEAMINOTRANS-RXN
   PABASYN-RXN hits 78046.96197160578 # PABASYN-RXN
   CHORPYRLY-RXN hits 83620.3408368654 # CHORPYRLY-RXN
   ISOCHORSYN-RXN hits 15922.2958258447 # ISOCHORSYN-RXN
   2.5.1.64-RXN hits 15871.370514641378 # 2.5.1.64-RXN
   RXN-9310 hits 1165.3151515151515 # RXN-9310
   O-SUCCINYLBENZOATE-COA-SYN-RXN hits 2024.248051948052 # O-SUCCINYLBENZOATE-COA-SYN-RXN
   O-SUCCINYLBENZOATE-COA-LIG-RXN hits 12774.641400717326 # O-SUCCINYLBENZOATE-COA-LIG-RXN
   NAPHTHOATE-SYN-RXN hits 15970.546272217136 # NAPHTHOATE-SYN-RXN
   RXN-9311 hits 14694.897074969516 # RXN-9311
   DMK-RXN hits 131509.72456014212 # DMK-RXN
   ADOMET-DMK-METHYLTRANSFER-RXN hits 198600.9911173192 # ADOMET-DMK-METHYLTRANSFER-RXN
path 6 fam0 14 fam-found 14 # ANAEROFRUCAT-PWY
   F16BDEPHOS-RXN hits 205918.0816745431 # F16BDEPHOS-RXN
   3PGAREARR-RXN hits 359034.80967392435 # 3PGAREARR-RXN
   PEPSYNTH-RXN hits 135740.4463193348 # PEPSYNTH-RXN
   GLUCOKIN-RXN hits 161620.71440933444 # GLUCOKIN-RXN
   PGLUCISOM-RXN hits 239389.98926459692 # PGLUCISOM-RXN
   6PFRUCTPHOS-RXN hits 194718.02385706012 # 6PFRUCTPHOS-RXN
   F16ALDOLASE-RXN hits 209635.64666105478 # F16ALDOLASE-RXN
   TRIOSEPISOMERIZATION-RXN hits 168025.9775930827 # TRIOSEPISOMERIZATION-RXN
   GAPOXNPHOSPHN-RXN hits 320493.78352217784 # GAPOXNPHOSPHN-RXN
   PHOSGLYPHOS-RXN hits 137160.13525056033 # PHOSGLYPHOS-RXN
   RXN-15513 hits 59345.27870142365 # RXN-15513
   2PGADEHYDRAT-RXN hits 162956.12969500475 # 2PGADEHYDRAT-RXN
   PEPDEPHOS-RXN hits 166399.48441909286 # PEPDEPHOS-RXN
   L-LACTATE-DEHYDROGENASE-RXN hits 3752.132831541219 # L-LACTATE-DEHYDROGENASE-RXN
path 7 fam0 10 fam-found 10 # ANAGLYCOLYSIS-PWY
   GLUCOKIN-RXN hits 161620.71440933444 # GLUCOKIN-RXN
   PGLUCISOM-RXN hits 239389.98926459692 # PGLUCISOM-RXN
   6PFRUCTPHOS-RXN hits 194718.02385706012 # 6PFRUCTPHOS-RXN
   F16ALDOLASE-RXN hits 209635.64666105478 # F16ALDOLASE-RXN
   TRIOSEPISOMERIZATION-RXN hits 168025.9775930827 # TRIOSEPISOMERIZATION-RXN
