path 1 fam0 9 fam-found 8 # 1CMET2-PWY
   METHYLENETHFDEHYDROG-NADP-RXN hits 149892.11000000004 # METHYLENETHFDEHYDROG-NADP-RXN
   5-FORMYL-THF-CYCLO-LIGASE-RXN hits 97919.63999999996 # 5-FORMYL-THF-CYCLO-LIGASE-RXN
   METHENYLTHFCYCLOHYDRO-RXN hits 149892.11000000004 # METHENYLTHFCYCLOHYDRO-RXN
   THYMIDYLATESYN-RXN hits 136466.21000000002 # THYMIDYLATESYN-RXN
   1.5.1.20-RXN hits 152474.75000000006 # 1.5.1.20-RXN
   HOMOCYSMETB12-RXN hits 223380.73 # HOMOCYSMETB12-RXN
   GLYOHMETRANS-RXN hits 147778.98 # GLYOHMETRANS-RXN
   DIHYDROFOLATEREDUCT-RXN hits 184824.21999999997 # DIHYDROFOLATEREDUCT-RXN
path 2 fam0 8 fam-found 7 # 3-HYDROXYPHENYLACETATE-DEGRADATION-PWY
   RXN-8505 hits 1617.87 # RXN-8505
   1.13.11.15-RXN hits 1276.61 # 1.13.11.15-RXN
   CHMS-DEHYDROGENASE-RXN hits 2161.99 # CHMS-DEHYDROGENASE-RXN
   5.3.3.10-RXN hits 8430.759999999998 # 5.3.3.10-RXN
   CARBOXY-OXOHEPT-ENEDIOATE-DECARBOXY-RXN hits 2659.870000000001 # CARBOXY-OXOHEPT-ENEDIOATE-DECARBOXY-RXN
   4-HYDROXY-2-KETOPIMELATE-LYSIS-RXN hits 28471.37 # 4-HYDROXY-2-KETOPIMELATE-LYSIS-RXN
   SUCCSEMIALDDEHYDROG-RXN hits 180872.76999999996 # SUCCSEMIALDDEHYDROG-RXN
path 4 fam0 4 fam-found 2 # AEROBACTINSYN-PWY
   1.14.13.59-RXN hits 823.87 # 1.14.13.59-RXN
   N6-HYDROXYLYSINE-O-ACETYLTRANSFERASE-RXN hits 487.37 # N6-HYDROXYLYSINE-O-ACETYLTRANSFERASE-RXN
path 5 fam0 47 fam-found 36 # ALL-CHORISMATE-PWY
   RXN-8992 hits 141907.2200000001 # RXN-8992
   4OHBENZOATE-OCTAPRENYLTRANSFER-RXN hits 144936.51000000007 # 4OHBENZOATE-OCTAPRENYLTRANSFER-RXN
   3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN hits 111266.53 # 3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN
   2-OCTAPRENYL-6-OHPHENOL-METHY-RXN hits 104012.41999999995 # 2-OCTAPRENYL-6-OHPHENOL-METHY-RXN
   2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN hits 152043.57000000007 # 2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN
   DHHB-METHYLTRANSFER-RXN hits 104012.41999999995 # DHHB-METHYLTRANSFER-RXN
   RXN-15889 hits 89566.31999999998 # RXN-15889
   ENTDB-RXN hits 89566.31999999998 # ENTDB-RXN
   ISOCHORMAT-RXN hits 3561.54 # ISOCHORMAT-RXN
   DHBDEHYD-RXN hits 3684.55 # DHBDEHYD-RXN
   DHBAMPLIG-RXN hits 4784.5 # DHBAMPLIG-RXN
   DAHPSYN-RXN hits 154440.47999999998 # DAHPSYN-RXN
   3-DEHYDROQUINATE-SYNTHASE-RXN hits 141959.53 # 3-DEHYDROQUINATE-SYNTHASE-RXN
   3-DEHYDROQUINATE-DEHYDRATASE-RXN hits 146151.33000000005 # 3-DEHYDROQUINATE-DEHYDRATASE-RXN
   SHIKIMATE-5-DEHYDROGENASE-RXN hits 162017.22999999998 # SHIKIMATE-5-DEHYDROGENASE-RXN
   SHIKIMATE-KINASE-RXN hits 141127.74000000005 # SHIKIMATE-KINASE-RXN
   2.5.1.19-RXN hits 164532.92000000007 # 2.5.1.19-RXN
   CHORISMATE-SYNTHASE-RXN hits 141753.75000000006 # CHORISMATE-SYNTHASE-RXN
   ANTHRANSYN-RXN hits 301887.0600000001 # ANTHRANSYN-RXN
   PRTRANS-RXN hits 139630.30000000002 # PRTRANS-RXN
   PRAISOM-RXN hits 140691.68 # PRAISOM-RXN
   IGPSYN-RXN hits 139522.24000000002 # IGPSYN-RXN
   CHORISMATEMUT-RXN hits 133620.22999999998 # CHORISMATEMUT-RXN
   PREPHENATEDEHYDRAT-RXN hits 143755.88 # PREPHENATEDEHYDRAT-RXN
   PHEAMINOTRANS-RXN hits 61082.4 # PHEAMINOTRANS-RXN
   PABASYN-RXN hits 117324.41999999994 # PABASYN-RXN
   CHORPYRLY-RXN hits 60114.64 # CHORPYRLY-RXN
   ISOCHORSYN-RXN hits 52732.00000000001 # ISOCHORSYN-RXN
   2.5.1.64-RXN hits 49199.75000000001 # 2.5.1.64-RXN
   RXN-9310 hits 109.25 # RXN-9310
   O-SUCCINYLBENZOATE-COA-SYN-RXN hits 344.80000000000007 # O-SUCCINYLBENZOATE-COA-SYN-RXN
   O-SUCCINYLBENZOATE-COA-LIG-RXN hits 48494.15 # O-SUCCINYLBENZOATE-COA-LIG-RXN
   NAPHTHOATE-SYN-RXN hits 50584.59 # NAPHTHOATE-SYN-RXN
   RXN-9311 hits 56469.88 # RXN-9311
   DMK-RXN hits 82365.77 # DMK-RXN
   ADOMET-DMK-METHYLTRANSFER-RXN hits 152043.57000000007 # ADOMET-DMK-METHYLTRANSFER-RXN
path 6 fam0 14 fam-found 14 # ANAEROFRUCAT-PWY
   F16BDEPHOS-RXN hits 152790.66000000006 # F16BDEPHOS-RXN
   3PGAREARR-RXN hits 158809.3 # 3PGAREARR-RXN
   PEPSYNTH-RXN hits 70965.72999999997 # PEPSYNTH-RXN
   GLUCOKIN-RXN hits 192424.9600000001 # GLUCOKIN-RXN
   PGLUCISOM-RXN hits 163360.37000000005 # PGLUCISOM-RXN
   6PFRUCTPHOS-RXN hits 124179.23 # 6PFRUCTPHOS-RXN
   F16ALDOLASE-RXN hits 154124.26000000007 # F16ALDOLASE-RXN
   TRIOSEPISOMERIZATION-RXN hits 150263.38000000006 # TRIOSEPISOMERIZATION-RXN
   GAPOXNPHOSPHN-RXN hits 193177.14000000007 # GAPOXNPHOSPHN-RXN
   PHOSGLYPHOS-RXN hits 141841.76000000007 # PHOSGLYPHOS-RXN
   RXN-15513 hits 49487.05 # RXN-15513
   2PGADEHYDRAT-RXN hits 142084.46000000008 # 2PGADEHYDRAT-RXN
   PEPDEPHOS-RXN hits 142026.82 # PEPDEPHOS-RXN
   L-LACTATE-DEHYDROGENASE-RXN hits 939.07 # L-LACTATE-DEHYDROGENASE-RXN
path 7 fam0 10 fam-found 10 # ANAGLYCOLYSIS-PWY
   GLUCOKIN-RXN hits 192424.9600000001 # GLUCOKIN-RXN
   PGLUCISOM-RXN hits 163360.37000000005 # PGLUCISOM-RXN
   6PFRUCTPHOS-RXN hits 124179.23 # 6PFRUCTPHOS-RXN
   F16ALDOLASE-RXN hits 154124.26000000007 # F16ALDOLASE-RXN
   TRIOSEPISOMERIZATION-RXN hits 150263.38000000006 # TRIOSEPISOMERIZATION-RXN
   GAPOXNPHOSPHN-RXN hits 193177.14000000007 # GAPOXNPHOSPHN-RXN
   PHOSGLYPHOS-RXN hits 141841.76000000007 # PHOSGLYPHOS-RXN
   RXN-15513 hits 49487.05 # RXN-15513
   2PGADEHYDRAT-RXN hits 142084.46000000008 # 2PGADEHYDRAT-RXN
   PEPDEPHOS-RXN hits 142026.82 # PEPDEPHOS-RXN
path 8 fam0 16 fam-found 15 # ARG+POLYAMINE-SYN
   LYSDECARBOX-RXN hits 7288.809999999998 # LYSDECARBOX-RXN
   ORNDECARBOX-RXN hits 29329.480000000003 # ORNDECARBOX-RXN
   ARGDECARBOX-RXN hits 122174.55999999998 # ARGDECARBOX-RXN
   AGMATIN-RXN hits 70314.06999999999 # AGMATIN-RXN
   SAMDECARB-RXN hits 32666.730000000003 # SAMDECARB-RXN
   SPERMIDINESYN-RXN hits 177201.26 # SPERMIDINESYN-RXN
   CARBPSYN-RXN hits 280910.6900000001 # CARBPSYN-RXN
   N-ACETYLTRANSFER-RXN hits 158165.97999999998 # N-ACETYLTRANSFER-RXN
   ACETYLGLUTKIN-RXN hits 141230.91000000006 # ACETYLGLUTKIN-RXN
   N-ACETYLGLUTPREDUCT-RXN hits 141166.06000000006 # N-ACETYLGLUTPREDUCT-RXN
   ACETYLORNTRANSAM-RXN hits 172188.25 # ACETYLORNTRANSAM-RXN
   ACETYLORNDEACET-RXN hits 73555.13999999997 # ACETYLORNDEACET-RXN
   ORNCARBAMTRANSFER-RXN hits 21347.57 # ORNCARBAMTRANSFER-RXN
   ARGSUCCINSYN-RXN hits 139646.97000000006 # ARGSUCCINSYN-RXN
   ARGSUCCINLYA-RXN hits 142590.91000000006 # ARGSUCCINLYA-RXN
path 9 fam0 11 fam-found 8 # ARGDEG-PWY
   ARGDECARBOX-RXN hits 122174.55999999998 # ARGDECARBOX-RXN
   AGMATIN-RXN hits 70314.06999999999 # AGMATIN-RXN
   RXN0-3901 hits 397.18 # RXN0-3901
   RXN0-3942 hits 22.95 # RXN0-3942
   AMINOBUTDEHYDROG-RXN hits 2002.87 # AMINOBUTDEHYDROG-RXN
   SUCCSEMIALDDEHYDROG-RXN hits 180872.76999999996 # SUCCSEMIALDDEHYDROG-RXN
   GABATRANSAM-RXN hits 22605.8 # GABATRANSAM-RXN
